Main_genome	haplotype	similarity_pair	best_match	similarity_best_match
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE140 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE141 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE142 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE143 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE144 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE145 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE146 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE147 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE148 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE149 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE150 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE151 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE152 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE153 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE154 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE155 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE156 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE157 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE158 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE159 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE161 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE162 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE163 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE164 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE165 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE166 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE167 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE168 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE169 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE170 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE171 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE172 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE173 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE174 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE175 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE176 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE179 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE180 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE181 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE182 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE183 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE184 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE186 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE188 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE190 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE192 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE193 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE194 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE195 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE196 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE197 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE198 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE199 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE200 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE201 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE202 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE204 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE205 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE207 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE208 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE209 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE210 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE211 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE212 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE213 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE214 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE215 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE216 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE217 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE218 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE219 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE220 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE221 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE222 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE223 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE224 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE225 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE227 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE228 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE229 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE230 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE231 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE232 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE233 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE234 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE235 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE236 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE237 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE238 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE239 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE240 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE241 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE242 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE243 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE244 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE245 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE246 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE247 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE248 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE249 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE250 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE251 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE252 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE253 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE254 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE255 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE256 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE258 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE259 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE260 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE261 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE262 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE263 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE264 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE265 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE266 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE267 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE268 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE269 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE270 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE271 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE274 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE275 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE276 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE277 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE278 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE279 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE280 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE281 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE282 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE283 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE284 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE285 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE286 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE287 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE289 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE290 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE291 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE292 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE293 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE294 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE295 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE296 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE297 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE298 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE299 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE300 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE301 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE302 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE303 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE304 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE305 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE306 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE307 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE308 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE309 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE310 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE311 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE312 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE313 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE314 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE315 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE316 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE317 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE318 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE319 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE320 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE321 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE322 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE323 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE324 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE325 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE326 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE328 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE329 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE330 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE331 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE332 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE333 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE334 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE335 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE336 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE337 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE338 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE339 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE340 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE341 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE342 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE343 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE344 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE345 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE346 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE347 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE348 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE349 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE350 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE351 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE352 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE353 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE354 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE355 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE356 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE357 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE358 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE359 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE360 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE361 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE362 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE363 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE364 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE365 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE366 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE367 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
GCF_943734705.1_idAnoCousDA_361_x.2_genomic_EVE368 (reversed)	NA	NA	CALSDW01_EVE077..reversed.	100
